"UNIQUE_ID","COLLECTION_ID","YEAR","SEASON","COLLECTION_START","COLLECTION_END","FOREST_TYPE","PLOT","YEBI_TOTAL","YEBI_CATEGORY","SUMA_TOTAL","SUMA_FULL","REMA_TOTAL","REMA_FULL","AMBE_HUSK","AMBE_TOTAL","AMBE_FULL","AMBE_VERTEBRATE_EATEN","AMBE_EMPTY","AMBE_INSECT_DAMAGE","RESP_TOTAL","RESP_FULL","EAHE_TOTAL","SP_FI_HE_TOTAL","NWCE_TOTAL","BAFI_TOTAL","PABI_TOTAL","OTHER_TOTAL","OTHER_SPP","COMMENTS","CENSOR"
"2006_36_964",36,2006,"S",20051102,20060705,"H",964,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_965",36,2006,"S",20051102,20060705,"H",965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped","Y"
"2006_36_966",36,2006,"S",20051102,20060705,"H",966,0,"N",4,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_967",36,2006,"S",20051102,20060705,"H",967,1,"L",0,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_968",36,2006,"S",20051102,20060705,"H",968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped","Y"
"2006_36_969",36,2006,"S",20051102,20060705,"M",969,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_970",36,2006,"S",20051102,20060705,"M",970,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_971",36,2006,"S",20051102,20060705,"M",971,0,"N",0,NA,50,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_972",36,2006,"S",20051102,20060705,"M",972,0,"N",0,NA,28,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"2006_36_973",36,2006,"S",20051102,20060705,"M",973,0,"N",0,NA,5,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"2006_36_974",36,2006,"S",20051102,20060705,"M",974,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_975",36,2006,"S",20051102,20060705,"M",975,0,"N",0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,15,0,0,0,0,0,NA,NA,"N"
"2006_36_976",36,2006,"S",20051102,20060705,"M",976,0,"N",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,16,0,0,0,0,0,NA,NA,"N"
"2006_36_977",36,2006,"S",20051102,20060705,"M",977,0,"N",0,NA,4,NA,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,NA,NA,"N"
"2006_36_978",36,2006,"S",20051102,20060705,"M",978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bucket tipped","Y"
"2006_36_979",36,2006,"S",20051102,20060705,"M",979,0,"N",0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,24,0,0,0,0,0,NA,NA,"N"
"2006_36_980",36,2006,"S",20051102,20060705,"M",980,0,"N",0,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,26,0,0,0,0,0,NA,NA,"N"
"2006_36_981",36,2006,"S",20051102,20060705,"M",981,0,"N",0,NA,8,NA,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,NA,NA,"N"
"2006_36_982",36,2006,"S",20051102,20060705,"M",982,0,"N",0,NA,32,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_36_983",36,2006,"S",20051102,20060705,"M",983,0,"N",0,NA,6,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,"N"
"2006_37_934",37,2006,"F",20060705,20061107,"M",934,50,"M",1,0,0,0,0,0,0,0,0,0,68,25,53,0,0,0,0,0,NA,"30 RESP from one cone; most broke.  Soundness from remaining 38 seeds; over 50 YEBI","N"
"2006_37_935",37,2006,"F",20060705,20061107,"M",935,50,"M",4,2,1,1,1,4,2,0,2,0,12,6,11,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_936",37,2006,"F",20060705,20061107,"M",936,50,"M",1,0,1,1,3,8,2,2,2,2,24,17,16,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_937",37,2006,"F",20060705,20061107,"M",937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mouse in bucket; OVER 50 YEBI","Y"
"2006_37_938",37,2006,"F",20060705,20061107,"M",938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2006_37_939",37,2006,"F",20060705,20061107,"M",939,51,"H",9,4,1,1,6,10,1,1,5,3,14,8,6,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_940",37,2006,"F",20060705,20061107,"M",940,51,"H",15,6,1,0,0,0,0,0,0,0,5,1,16,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_941",37,2006,"F",20060705,20061107,"M",941,51,"H",0,0,0,0,5,13,1,0,10,2,6,0,29,0,0,1,NA,0,NA,"over 50 YEBI","N"
"2006_37_942",37,2006,"F",20060705,20061107,"M",942,51,"H",6,3,2,2,0,0,0,0,0,0,3,1,6,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_943",37,2006,"F",20060705,20061107,"M",943,51,"H",22,7,2,2,2,4,1,0,3,0,1,1,5,0,0,0,NA,0,NA,"perhaps hundreds of YEBI seeds","N"
"2006_37_944",37,2006,"F",20060705,20061107,"H",944,51,"H",4,2,0,0,2,10,1,0,5,4,2,1,4,0,0,0,NA,0,NA,"mouse in bucket  - but counted anyway; OVER 50 YEBI","Y"
"2006_37_945",37,2006,"F",20060705,20061107,"H",945,51,"H",47,16,0,0,8,15,9,0,6,0,5,0,3,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_946",37,2006,"F",20060705,20061107,"H",946,51,"H",44,26,0,0,5,5,3,0,2,0,0,0,3,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_947",37,2006,"F",20060705,20061107,"H",947,51,"H",53,22,0,0,2,8,6,0,2,0,0,0,0,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_948",37,2006,"F",20060705,20061107,"H",948,51,"H",19,5,0,0,3,5,2,0,3,0,0,0,1,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_949",37,2006,"F",20060705,20061107,"H",949,51,"H",39,16,0,0,1,4,2,0,2,0,0,0,0,0,0,0,NA,0,NA,"several tiny (0.25 inch) snails; OVER 50 YEBI","N"
"2006_37_950",37,2006,"F",20060705,20061107,"H",950,21,"M",17,12,0,0,2,0,0,0,0,0,2,0,3,0,0,0,1,0,NA,NA,"N"
"2006_37_951",37,2006,"F",20060705,20061107,"H",951,41,"M",25,15,0,0,3,15,12,0,1,2,2,1,3,0,0,0,1,0,NA,NA,"N"
"2006_37_952",37,2006,"F",20060705,20061107,"H",952,51,"H",24,6,0,0,10,26,13,0,12,1,5,1,2,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_953",37,2006,"F",20060705,20061107,"H",953,51,"H",23,8,0,0,1,1,1,0,0,0,7,1,0,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_954",37,2006,"F",20060705,20061107,"H",954,51,"H",28,11,0,0,1,2,2,0,0,0,6,1,0,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_955",37,2006,"F",20060705,20061107,"H",955,51,"H",22,7,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_956",37,2006,"F",20060705,20061107,"H",956,30,"M",29,16,0,0,9,11,3,0,4,4,4,3,1,0,0,0,0,0,NA,NA,"N"
"2006_37_957",37,2006,"F",20060705,20061107,"H",957,51,"H",31,14,0,0,2,13,10,0,3,0,0,0,1,0,0,0,NA,0,NA,"2 AMBE of 3 empty were insect? OVER 50 YEBI","N"
"2006_37_958",37,2006,"F",20060705,20061107,"H",958,51,"H",70,19,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_959",37,2006,"F",20060705,20061107,"H",959,40,"M",29,8,0,0,2,6,1,0,1,4,4,2,0,0,0,0,0,0,NA,NA,"N"
"2006_37_960",37,2006,"F",20060705,20061107,"H",960,51,"H",64,17,0,0,0,5,4,0,1,0,3,0,0,0,0,0,0,0,NA,"assume YEBI was heavy; not recorded","N"
"2006_37_961",37,2006,"F",20060705,20061107,"H",961,51,"H",24,13,0,0,3,10,2,0,2,6,5,0,0,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_962",37,2006,"F",20060705,20061107,"H",962,51,"H",19,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_963",37,2006,"F",20060705,20061107,"H",963,51,"H",8,4,0,0,1,6,3,3,0,0,18,11,2,0,0,0,0,0,NA,"5.67 AMBE seeds; 3 full and 2.67 eaten; OVER 50 YEBI","N"
"2006_37_964",37,2006,"F",20060705,20061107,"H",964,51,"H",8,1,1,0,6,5,0,1,2,2,6,2,3,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_965",37,2006,"F",20060705,20061107,"H",965,51,"H",7,4,3,3,0,3,2,0,1,0,4,2,3,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_966",37,2006,"F",20060705,20061107,"H",966,51,"H",56,19,0,0,3,1,0,0,1,0,2,1,8,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_967",37,2006,"F",20060705,20061107,"H",967,51,"H",58,23,0,0,1,6,3,0,3,0,0,0,1,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_968",37,2006,"F",20060705,20061107,"H",968,51,"H",58,23,0,0,2,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_969",37,2006,"F",20060705,20061107,"M",969,51,"H",48,19,0,0,0,1,1,0,0,0,14,7,3,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_970",37,2006,"F",20060705,20061107,"M",970,51,"H",11,5,0,0,0,0,0,0,0,0,10,3,8,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_971",37,2006,"F",20060705,20061107,"M",971,51,"H",9,3,1,0,0,0,0,0,0,0,9,3,1,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_972",37,2006,"F",20060705,20061107,"M",972,51,"H",1,0,3,0,0,0,0,0,0,0,20,7,38,0,0,1,NA,0,NA,"over 50 YEBI","N"
"2006_37_973",37,2006,"F",20060705,20061107,"M",973,51,"H",0,0,3,1,0,0,0,0,0,0,33,3,61,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_974",37,2006,"F",20060705,20061107,"M",974,51,"H",1,1,0,0,0,0,0,0,0,0,30,5,16,0,0,1,NA,0,NA,"BAFI empty; OVER 50 YEBI","N"
"2006_37_975",37,2006,"F",20060705,20061107,"M",975,51,"H",0,0,0,0,0,0,0,0,0,0,16,2,24,0,0,0,NA,0,NA,"1 RESP cone was too sticky to completely dismantle but didn't have many more seeds; OVER 50 YEBI","N"
"2006_37_976",37,2006,"F",20060705,20061107,"M",976,51,"H",0,0,3,1,0,0,0,0,0,0,10,4,29,0,0,0,NA,0,NA,"over 50 YEBI","N"
"2006_37_977",37,2006,"F",20060705,20061107,"M",977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2006_37_978",37,2006,"F",20060705,20061107,"M",978,51,"H",0,0,1,0,0,0,0,0,0,0,14,3,16,0,0,0,0,0,NA,"over 50 YEBI","N"
"2006_37_979",37,2006,"F",20060705,20061107,"M",979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2006_37_980",37,2006,"F",20060705,20061107,"M",980,51,"H",1,0,1,1,0,0,0,0,0,0,14,0,49,0,0,1,NA,0,NA,"approx. 50% EAHE from cones; OVER 50 YEBI","N"
"2006_37_981",37,2006,"F",20060705,20061107,"M",981,51,"H",0,0,4,3,0,0,0,0,0,0,9,3,11,0,44,3,0,0,NA,"over 50 YEBI","N"
"2006_37_982",37,2006,"F",20060705,20061107,"M",982,51,"H",2,0,3,1,0,2,0,0,2,0,44,0,16,0,114,5,NA,0,NA,"over 50 YEBI","N"
"2006_37_983",37,2006,"F",20060705,20061107,"M",983,51,"H",1,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,NA,0,NA,"over 50 YEBI","N"
"2007_38_934",38,2007,"S",20061108,20070731,"M",934,51,"H",0,0,1,0,0,0,0,0,0,0,35,35,106,0,0,0,0,0,NA,"2 RESP and 5 EAHE germinating; OVER 50 YEBI","N"
"2007_38_935",38,2007,"S",20061108,20070731,"M",935,51,"H",0,0,5,1,0,0,0,0,0,0,13,11,56,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_936",38,2007,"S",20061108,20070731,"M",936,51,"H",0,0,6,1,0,0,0,0,0,0,49,20,73,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_937",38,2007,"S",20061108,20070731,"M",937,51,"H",0,0,0,0,0,0,0,0,0,0,37,33,90,0,0,0,0,0,NA,"9 EAHE from ? cones; 1 germin.; 1 RESP germinATING; OVER 50 YEBI","N"
"2007_38_938",38,2007,"S",20061108,20070731,"M",938,51,"H",0,0,21,19,0,0,0,0,0,0,15,8,81,0,0,0,0,0,NA,"1 EAHE germin.; 3 RESP from 2 cones; OVER 50 YEBI","N"
"2007_38_939",38,2007,"S",20061108,20070731,"M",939,51,"H",0,0,0,0,2,0,0,0,0,0,6,1,57,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_940",38,2007,"S",20061108,20070731,"M",940,51,"H",3,2,2,2,0,0,0,0,0,0,2,1,108,0,0,0,0,4,"WHAS","18 EAHE from 2 cones; 2 germin.; OVER 50 YEBI","N"
"2007_38_941",38,2007,"S",20061108,20070731,"M",941,51,"H",0,0,0,0,0,0,0,0,0,0,46,42,177,0,0,0,0,0,NA,"16 RESP from 1 cone; 1 germin.; 61 EAHE from 10 cones and 8 were germin.; OVER 50 YEBI","N"
"2007_38_942",38,2007,"S",20061108,20070731,"M",942,51,"H",0,0,0,0,0,0,0,0,0,0,7,2,13,0,0,0,0,2,"UNKN","unkn fuzzy SEED; OVER 50 YEBI","N"
"2007_38_943",38,2007,"S",20061108,20070731,"M",943,51,"H",1,1,0,0,1,0,0,0,0,0,3,3,13,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_944",38,2007,"S",20061108,20070731,"H",944,51,"H",1,0,0,0,1,0,0,0,0,0,7,7,60,0,0,0,0,1,"STMA","17 EAHE were from 2 cones; OVER 50 YEBI","N"
"2007_38_945",38,2007,"S",20061108,20070731,"H",945,14,"M",0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,NA,NA,"N"
"2007_38_946",38,2007,"S",20061108,20070731,"H",946,23,"M",12,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,NA,"small bit of fur - squirrel?","N"
"2007_38_947",38,2007,"S",20061108,20070731,"H",947,51,"H",3,0,0,0,2,1,0,1,0,0,3,2,2,0,0,0,0,0,NA,"AMBE peeled - small mammal?; OVER 50 YEBI","N"
"2007_38_948",38,2007,"S",20061108,20070731,"H",948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2007_38_949",38,2007,"S",20061108,20070731,"H",949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2007_38_950",38,2007,"S",20061108,20070731,"H",950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2007_38_951",38,2007,"S",20061108,20070731,"H",951,10,"L",2,2,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2007_38_952",38,2007,"S",20061108,20070731,"H",952,51,"H",0,0,0,0,3,1,0,0,1,0,2,0,1,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_953",38,2007,"S",20061108,20070731,"H",953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mouse in bucket","Y"
"2007_38_954",38,2007,"S",20061108,20070731,"H",954,51,"H",0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_955",38,2007,"S",20061108,20070731,"H",955,6,"L",1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,NA,NA,"N"
"2007_38_956",38,2007,"S",20061108,20070731,"H",956,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,"N"
"2007_38_957",38,2007,"S",20061108,20070731,"H",957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bucket tipped","Y"
"2007_38_958",38,2007,"S",20061108,20070731,"H",958,6,"L",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,"N"
"2007_38_959",38,2007,"S",20061108,20070731,"H",959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"missing sample","N"
"2007_38_960",38,2007,"S",20061108,20070731,"H",960,2,"L",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_38_961",38,2007,"S",20061108,20070731,"H",961,0,"N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_38_962",38,2007,"S",20061108,20070731,"H",962,51,"H",0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_963",38,2007,"S",20061108,20070731,"H",963,27,"M",0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,"N"
"2007_38_964",38,2007,"S",20061108,20070731,"H",964,51,"H",0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,NA,"9 EAHE were from 1 cone; OVER 50 YEBI","N"
"2007_38_965",38,2007,"S",20061108,20070731,"H",965,51,"H",0,0,0,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_966",38,2007,"S",20061108,20070731,"H",966,51,"H",1,1,0,0,1,0,0,0,0,0,1,0,66,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_967",38,2007,"S",20061108,20070731,"H",967,51,"H",1,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_968",38,2007,"S",20061108,20070731,"H",968,44,"M",2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,NA,NA,"N"
"2007_38_969",38,2007,"S",20061108,20070731,"M",969,51,"H",1,0,1,0,0,0,0,0,0,0,10,5,24,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_970",38,2007,"S",20061108,20070731,"M",970,51,"H",0,0,0,0,0,0,0,0,0,0,2,1,27,0,0,1,0,0,NA,"over 50 YEBI","N"
"2007_38_971",38,2007,"S",20061108,20070731,"M",971,51,"H",0,0,10,1,0,0,0,0,0,0,7,7,13,0,0,0,0,0,NA,"over 50 YEBI","N"
"2007_38_972",38,2007,"S",20061108,20070731,"M",972,51,"H",2,0,81,0,0,0,0,0,0,0,12,12,64,0,0,1,0,0,NA,"10% sample of REMA; 3 EAHE were from 2 cones; 3 RESP were germinating; OVER 50 YEBI","N"
"2007_38_973",38,2007,"S",20061108,20070731,"M",973,51,"H",0,0,8,4,0,0,0,0,0,0,25,22,62,0,0,0,0,0,NA,"6 EAHE were from 6 cones; OVER 50 YEBI","N"
"2007_38_974",38,2007,"S",20061108,20070731,"M",974,17,"M",0,0,4,1,0,0,0,0,0,0,7,7,6,0,0,0,0,0,NA,NA,"N"
"2007_38_975",38,2007,"S",20061108,20070731,"M",975,0,"N",0,0,2,2,0,0,0,0,0,0,3,0,18,0,0,0,0,0,NA,"12 EAHE were from 1 cone","N"
"2007_38_976",38,2007,"S",20061108,20070731,"M",976,40,"M",0,0,6,0,0,0,0,0,0,0,4,2,38,0,0,0,0,0,NA,"REMA were too dried out to test viability; 7 EAHE were from 4 cones","N"
"2007_38_977",38,2007,"S",20061108,20070731,"M",977,51,"H",0,0,0,0,0,0,0,0,0,0,16,16,93,0,0,0,0,0,NA,"18 EAHE were from 10 cones; OVER 50YEBI","N"
"2007_38_978",38,2007,"S",20061108,20070731,"M",978,51,"H",0,0,0,0,0,0,0,0,0,0,17,17,92,0,0,0,0,0,NA,"1 EAHE was from 3 cones;OVER 50 YEBI","N"
"2007_38_979",38,2007,"S",20061108,20070731,"M",979,51,"H",0,0,2,2,0,0,0,0,0,0,13,9,100,0,0,0,0,0,NA,"17 EAHE were from 3 cones; OVER 50 YEBI","N"
"2007_38_980",38,2007,"S",20061108,20070731,"M",980,51,"H",0,0,1,1,0,1,1,0,0,0,12,9,122,0,0,0,0,0,NA,"17 EAHE were from 8 cones; OVER 50 YEBI","N"
"2007_38_981",38,2007,"S",20061108,20070731,"M",981,51,"H",0,0,31,23,0,0,0,0,0,0,3,3,80,0,0,2,0,0,NA,"over 50 YEBI","N"
"2007_38_982",38,2007,"S",20061108,20070731,"M",982,28,"M",0,0,3,2,0,0,0,0,0,0,3,1,11,0,22,6,0,1,"UNKN","1 unkn fuzzy seed","N"
"2007_38_983",38,2007,"S",20061108,20070731,"M",983,51,"H",0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,0,0,0,NA,"2 EAHE full; 2 partial; OVER 50 YEBI","N"
"2007_39_934",39,2007,"F",20070731,20071116,"M",934,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,NA,"10 EAHE were from 2 cones","N"
"2007_39_935",39,2007,"F",20070731,20071116,"M",935,4,"L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2007_39_936",39,2007,"F",20070731,20071116,"M",936,0,"N",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,"N"
"2007_39_937",39,2007,"F",20070731,20071116,"M",937,3,"L",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA,"3 EAHE were from 2 cones","N"
"2007_39_938",39,2007,"F",20070731,20071116,"M",938,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,"N"
"2007_39_939",39,2007,"F",20070731,20071116,"M",939,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_940",39,2007,"F",20070731,20071116,"M",940,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_941",39,2007,"F",20070731,20071116,"M",941,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,NA,"9 EAHE were from 1 cone","N"
"2007_39_942",39,2007,"F",20070731,20071116,"M",942,5,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_943",39,2007,"F",20070731,20071116,"M",943,5,"L",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_944",39,2007,"F",20070731,20071116,"H",944,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_945",39,2007,"F",20070731,20071116,"H",945,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_946",39,2007,"F",20070731,20071116,"H",946,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_947",39,2007,"F",20070731,20071116,"H",947,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_948",39,2007,"F",20070731,20071116,"H",948,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_949",39,2007,"F",20070731,20071116,"H",949,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_950",39,2007,"F",20070731,20071116,"H",950,0,"N",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_951",39,2007,"F",20070731,20071116,"H",951,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_952",39,2007,"F",20070731,20071116,"H",952,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"can't find sample but it wasn't lost; must have been a 0","N"
"2007_39_953",39,2007,"F",20070731,20071116,"H",953,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_954",39,2007,"F",20070731,20071116,"H",954,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_955",39,2007,"F",20070731,20071116,"H",955,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_956",39,2007,"F",20070731,20071116,"H",956,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_957",39,2007,"F",20070731,20071116,"H",957,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_958",39,2007,"F",20070731,20071116,"H",958,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_959",39,2007,"F",20070731,20071116,"H",959,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_960",39,2007,"F",20070731,20071116,"H",960,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_961",39,2007,"F",20070731,20071116,"H",961,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_962",39,2007,"F",20070731,20071116,"H",962,7,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_963",39,2007,"F",20070731,20071116,"H",963,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
"2007_39_964",39,2007,"F",20070731,20071116,"H",964,1,"L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"N"
